0.224882, 0.007541
0.594845, 0.007543
0.264345, 0.007617
0.713168, 0.007636
0.619910, 0.007641
0.538625, 0.007653
0.277883, 0.007689
0.232806, 0.007692
0.779918, 0.007695
0.528071, 0.007723
0.292785, 0.007737
0.947264, 0.007764
0.817098, 0.007768
0.692491, 0.007803
0.290696, 0.007804
0.549153, 0.007867
0.804165, 0.008008
0.104034, 0.008046
0.633552, 0.008059
0.015216, 0.008063
0.494050, 0.008065
0.565398, 0.008103
0.961024, 0.008166
0.860309, 0.008180
0.698144, 0.008195
0.199459, 0.008199
0.440035, 0.008283
0.459382, 0.008343
0.023343, 0.008349
0.592007, 0.008365
0.230462, 0.008375
0.471204, 0.008428
0.547175, 0.008448
0.498121, 0.008491
0.728296, 0.008492
0.214803, 0.008513
0.863307, 0.008514
0.445532, 0.008561
0.178114, 0.008593
0.208886, 0.008600
0.900320, 0.008611
0.595232, 0.008628
0.536961, 0.008639
0.482346, 0.008645
0.080183, 0.008653
0.015015, 0.008680
0.681042, 0.008691
0.566223, 0.008715
0.835545, 0.008726
0.793588, 0.008753
0.044433, 0.008787
0.757940, 0.008803
0.753206, 0.008825
0.523052, 0.008829
0.330044, 0.008884
0.187032, 0.008912
0.392851, 0.008929
0.165853, 0.008988
0.664079, 0.009002
0.759361, 0.009002
0.246294, 0.009008
0.803996, 0.009015
0.483338, 0.009016
0.383632, 0.009065
0.128754, 0.009140
0.060382, 0.009157
0.411959, 0.009185
0.152371, 0.009249
0.285136, 0.009272
0.418983, 0.009278
0.092127, 0.009344
0.120761, 0.009363
0.837451, 0.009379
0.529686, 0.009392
0.183672, 0.009400
0.058097, 0.009498
0.937135, 0.009519
0.672187, 0.009519
0.882474, 0.009556
0.285869, 0.009558
0.586940, 0.009608
0.621860, 0.009628
0.517326, 0.009647
0.665422, 0.009665
0.188999, 0.009697
0.278780, 0.009713
0.027741, 0.009723
0.448497, 0.009736
0.714419, 0.009741
0.046779, 0.009753
0.770667, 0.009777
0.674229, 0.009794
0.968399, 0.009812
0.608369, 0.009818
0.192417, 0.009860
0.383585, 0.009892
0.554889, 0.009935
0.012425, 0.009954
0.670254, 0.010010
0.437120, 0.010018
0.966035, 0.010020
0.510231, 0.010027
0.913119, 0.010069
0.294800, 0.010107
0.208861, 0.010180
0.170329, 0.010207
0.895483, 0.010209
0.138405, 0.010225
0.179443, 0.010240
0.736666, 0.010281
0.760407, 0.010287
0.564787, 0.010288
0.659906, 0.010292
0.302525, 0.010325
0.526627, 0.010332
0.182913, 0.010376
0.222175, 0.010405
0.426898, 0.010413
0.903740, 0.010451
0.553682, 0.010455
0.213440, 0.010455
0.301623, 0.010488
0.808267, 0.010513
0.673929, 0.010532
0.136530, 0.010564
0.122971, 0.010601
0.207827, 0.010655
0.942329, 0.010734
0.243417, 0.010741
0.269656, 0.010752
0.060025, 0.010756
0.537311, 0.010808
0.380609, 0.010808
0.548544, 0.010830
0.338173, 0.010840
0.839269, 0.010876
0.320909, 0.010886
0.631299, 0.010921
0.220394, 0.010922
0.498776, 0.010950
0.209509, 0.011036
0.597636, 0.011101
0.543642, 0.011152
0.971097, 0.011172
0.952283, 0.011177
0.503488, 0.011180
0.546395, 0.011217
0.626639, 0.011243
0.940708, 0.011263
0.070282, 0.011282
0.780408, 0.011282
0.769971, 0.011296
0.381345, 0.011365
0.084531, 0.011403
0.668078, 0.011425
0.166161, 0.011460
0.270163, 0.011516
0.563450, 0.011540
0.919254, 0.011558
0.155949, 0.011596
0.591238, 0.011611
0.272241, 0.011612
0.563997, 0.011638
0.914999, 0.011678
0.598025, 0.011698
0.587299, 0.011748
0.263645, 0.011752
0.785480, 0.011815
0.221919, 0.011820
0.916716, 0.011833
0.177994, 0.011838
0.219307, 0.011873
0.106569, 0.011893
0.133449, 0.011917
0.839594, 0.011918
0.507925, 0.011950
0.630262, 0.011985
0.661512, 0.012003
0.264793, 0.012014
0.222663, 0.012024
0.339089, 0.012033
0.341365, 0.012080
0.190448, 0.012113
0.806001, 0.012174
0.855872, 0.012201
0.760964, 0.012216
0.969578, 0.012287
0.230345, 0.012308
0.487313, 0.012379
0.261911, 0.012390
0.760865, 0.012436
0.365269, 0.012454
0.594549, 0.012455
0.752802, 0.012472
0.443074, 0.012490
0.050565, 0.012507
0.086330, 0.012509
0.984252, 0.012532
0.684209, 0.012536
0.782480, 0.012602
0.655711, 0.012631
0.097499, 0.012671
0.498637, 0.012714
0.429154, 0.012719
0.273393, 0.012733
0.296420, 0.012831
0.523191, 0.012842
0.714117, 0.012865
0.221578, 0.012890
0.737065, 0.012904
0.047764, 0.012909
0.448224, 0.012920
0.898124, 0.012952
0.908718, 0.012957
0.985601, 0.012965
0.455715, 0.013024
0.925256, 0.013054
0.065313, 0.013063
0.015076, 0.013083
0.212648, 0.013088
0.623570, 0.013098
0.667343, 0.013114
0.661562, 0.013132
0.715804, 0.013151
0.308479, 0.013167
0.151196, 0.013181
0.486250, 0.013233
0.909777, 0.013234
0.644473, 0.013245
0.190331, 0.013253
0.055166, 0.013256
0.566064, 0.013269
0.406350, 0.013274
0.764553, 0.013276
0.270968, 0.013369
0.131659, 0.013400
0.812715, 0.013473
0.984884, 0.013488
0.841839, 0.013517
0.624234, 0.013528
0.880269, 0.013532
0.783474, 0.013552
0.121517, 0.013586
0.163844, 0.013643
0.155122, 0.013699
0.450918, 0.013699
0.223979, 0.013710
0.229479, 0.013866
0.557793, 0.013908
0.655575, 0.013914
0.784402, 0.013940
0.129370, 0.014038
0.207003, 0.014082
0.460143, 0.014087
0.585043, 0.014142
0.939279, 0.014187
0.764850, 0.014214
0.756798, 0.014217
0.919649, 0.014231
0.732959, 0.014242
0.388917, 0.014248
0.525600, 0.014326
0.583360, 0.014337
0.707476, 0.014358
0.662360, 0.014422
0.993042, 0.014423
0.523251, 0.014435
0.563488, 0.014451
0.672224, 0.014456
0.921662, 0.014460
0.947950, 0.014520
0.581110, 0.014530
0.492217, 0.014541
0.968565, 0.014550
0.738214, 0.014559
0.717577, 0.014562
0.062280, 0.014585
0.663473, 0.014588
0.671792, 0.014626
0.913496, 0.014639
0.595612, 0.014692
0.702050, 0.014711
0.980882, 0.014748
0.498683, 0.014749
0.659830, 0.014750
0.760375, 0.014758
0.495935, 0.014758
0.749774, 0.014772
0.746667, 0.014797
0.206222, 0.014799
0.866550, 0.014856
0.918836, 0.014895
0.127591, 0.014918
0.944831, 0.014923
0.005502, 0.014932
0.573831, 0.014940
0.760169, 0.014967
0.824085, 0.014978
0.011529, 0.015001
0.149090, 0.015004
0.252591, 0.015005
0.305992, 0.015005
0.510208, 0.015015
0.660927, 0.015034
0.208081, 0.015089
0.699168, 0.015094
0.947763, 0.015095
0.751497, 0.015118
0.278999, 0.015119
0.435667, 0.015149
0.949158, 0.015163
0.032211, 0.015203
0.988363, 0.015241
0.951252, 0.015248
0.752592, 0.015257
0.983213, 0.015289
0.359279, 0.015290
0.338332, 0.015325
0.843240, 0.015331
0.374443, 0.015332
0.805848, 0.015367
0.305538, 0.015392
0.752372, 0.015414
0.570061, 0.015415
0.117007, 0.015415
0.620123, 0.015451
0.583850, 0.015517
0.524267, 0.015555
0.234235, 0.015607
0.098811, 0.015630
0.175789, 0.015709
0.808774, 0.015754
0.392432, 0.015770
0.959266, 0.015771
0.428877, 0.015798
0.546931, 0.015807
0.910503, 0.015812
0.561905, 0.015816
0.462857, 0.015828
0.043955, 0.015868
0.033155, 0.015917
0.131833, 0.015919
0.132068, 0.015928
0.929762, 0.015937
0.411436, 0.015943
0.716210, 0.015950
0.531096, 0.015952
0.734961, 0.015960
0.606963, 0.015982
0.187269, 0.016004
0.408091, 0.016023
0.278478, 0.016083
0.660286, 0.016179
0.484005, 0.016183
0.624245, 0.016231
0.517779, 0.016239
0.806149, 0.016257
0.471004, 0.016258
0.024597, 0.016265
0.774407, 0.016280
0.631674, 0.016284
0.128873, 0.016284
0.045401, 0.016305
0.927022, 0.016307
0.093732, 0.016308
0.879356, 0.016314
0.519670, 0.016357
0.343099, 0.016383
0.205208, 0.016400
0.903760, 0.016458
0.386792, 0.016470
0.049049, 0.016492
0.081864, 0.016529
0.253783, 0.016531
0.865267, 0.016544
0.070612, 0.016560
0.680441, 0.016577
0.123296, 0.016606
0.457000, 0.016607
0.423835, 0.016621
0.312854, 0.016640
0.874637, 0.016648
0.312610, 0.016660
0.478877, 0.016713
0.314722, 0.016726
0.102663, 0.016734
0.841070, 0.016807
0.800447, 0.016813
0.813909, 0.016815
0.666427, 0.016823
0.228837, 0.016859
0.524978, 0.016864
0.063092, 0.016880
0.306739, 0.016895
0.845958, 0.016944
0.867364, 0.016966
0.437101, 0.016984
0.513542, 0.016993
0.495276, 0.017052
0.624878, 0.017061
0.470912, 0.017076
0.065419, 0.017090
0.048992, 0.017167
0.974554, 0.017178
0.962825, 0.017184
0.044501, 0.017206
0.867399, 0.017207
0.408378, 0.017247
0.855776, 0.017249
0.165512, 0.017279
0.312252, 0.017292
0.162519, 0.017295
0.854306, 0.017307
0.263252, 0.017325
0.328855, 0.017332
0.915476, 0.017353
0.435671, 0.017382
0.246736, 0.017386
0.089929, 0.017400
0.818703, 0.017407
0.802232, 0.017411
0.714079, 0.017442
0.700727, 0.017449
0.447157, 0.017458
0.219137, 0.017480
0.087090, 0.017481
0.473728, 0.017494
0.118613, 0.017514
0.705283, 0.017578
0.702602, 0.017604
0.344742, 0.017606
0.605803, 0.017634
0.766757, 0.017639
0.131516, 0.017642
0.672259, 0.017669
0.266753, 0.017684
0.904936, 0.017691
0.398587, 0.017695
0.339649, 0.017697
0.017893, 0.017741
0.137818, 0.017757
0.523018, 0.017789
0.654180, 0.017846
0.444634, 0.017916
0.752945, 0.017928
0.645983, 0.017940
0.658844, 0.017996
0.605862, 0.018014
0.218739, 0.018018
0.888127, 0.018119
0.143115, 0.018131
0.899326, 0.018145
0.676828, 0.018152
0.919183, 0.018162
0.935254, 0.018203
0.248959, 0.018208
0.360040, 0.018256
0.495150, 0.018262
0.165182, 0.018263
0.787260, 0.018278
0.827906, 0.018282
0.754180, 0.018347
0.032117, 0.018387
0.850764, 0.018409
0.965144, 0.018412
0.594629, 0.018437
0.056183, 0.018471
0.297932, 0.018489
0.804484, 0.018534
0.567220, 0.018562
0.382713, 0.018577
0.831328, 0.018583
0.340153, 0.018589
0.233994, 0.018660
0.896037, 0.018677
0.911284, 0.018680
0.389675, 0.018718
0.075954, 0.018727
0.681630, 0.018766
0.789946, 0.018788
0.994558, 0.018791
0.428248, 0.018797
0.242573, 0.018797
0.863473, 0.018807
0.955558, 0.018816
0.244816, 0.018827
0.745884, 0.018885
0.665141, 0.018887
0.771684, 0.018941
0.158322, 0.018955
0.230863, 0.018975
0.763255, 0.019010
0.127412, 0.019015
0.742422, 0.019023
0.622771, 0.019067
0.616414, 0.019077
0.636402, 0.019131
0.930399, 0.019134
0.732243, 0.019157
0.039123, 0.019200
0.931509, 0.019215
0.684208, 0.019219
0.693127, 0.019246
0.483710, 0.019266
0.855028, 0.019279
0.416048, 0.019317
0.189124, 0.019353
0.085500, 0.019436
0.712399, 0.019459
0.950971, 0.019468
0.033885, 0.019483
0.040918, 0.019485
0.356030, 0.019518
0.814608, 0.019526
0.649756, 0.019548
0.685506, 0.019554
0.176534, 0.019586
0.424836, 0.019587
0.889686, 0.019620
0.061774, 0.019641
0.318524, 0.019647
0.888613, 0.019658
0.688661, 0.019704
0.357255, 0.019707
0.304052, 0.019710
0.033255, 0.019794
0.424454, 0.019796
0.735060, 0.019803
0.506105, 0.019821
0.424157, 0.019847
0.179508, 0.019928
0.716793, 0.019970
0.396704, 0.020025
0.501534, 0.020050
0.419886, 0.020115
0.134700, 0.020132
0.204932, 0.020169
0.813032, 0.020180
0.077070, 0.020203
0.609863, 0.020258
0.619907, 0.020277
0.377555, 0.020284
0.264003, 0.020290
0.800219, 0.020330
0.381875, 0.020336
0.211378, 0.020339
0.873245, 0.020375
0.713593, 0.020417
0.017637, 0.020419
0.188206, 0.020454
0.129802, 0.020456
0.840322, 0.020466
0.649591, 0.020475
0.500598, 0.020494
0.209220, 0.020531
0.954573, 0.020609
0.549786, 0.020612
0.160381, 0.020634
0.611817, 0.020669
0.339292, 0.020700
0.552465, 0.020705
0.979529, 0.020741
0.687445, 0.020760
0.239417, 0.020779
0.514786, 0.020802
0.012120, 0.020805
0.439199, 0.020809
0.846498, 0.020811
0.561830, 0.020812
0.308381, 0.020830
0.189033, 0.020873
0.521684, 0.020898
0.241941, 0.020952
0.937124, 0.020953
0.334697, 0.020954
0.247417, 0.020970
0.049807, 0.020978
0.261890, 0.020987
0.471574, 0.020993
0.817832, 0.021037
0.123914, 0.021096
0.995119, 0.021126
0.941375, 0.021150
0.299836, 0.021189
0.365579, 0.021219
0.041292, 0.021252
0.490106, 0.021270
0.044642, 0.021295
0.423888, 0.021321
0.056863, 0.021333
0.914067, 0.021368
0.227943, 0.021368
0.575820, 0.021392
0.128069, 0.021463
0.722072, 0.021498
0.346502, 0.021510
0.557101, 0.021514
0.790146, 0.021524
0.743937, 0.021579
0.716684, 0.021604
0.325692, 0.021621
0.908041, 0.021628
0.015496, 0.021640
0.588749, 0.021676
0.143256, 0.021705
0.261724, 0.021707
0.001834, 0.021763
0.468413, 0.021814
0.811545, 0.021850
0.393969, 0.021886
0.754129, 0.021891
0.546431, 0.021892
0.570758, 0.021899
0.353766, 0.021974
0.927391, 0.022077
0.883724, 0.022132
0.204570, 0.022132
0.930585, 0.022161
0.983078, 0.022166
0.264639, 0.022207
0.828381, 0.022236
0.620832, 0.022242
0.274270, 0.022269
0.724604, 0.022277
0.455303, 0.022282
0.154295, 0.022332
0.634236, 0.022358
0.898978, 0.022364
0.673535, 0.022394
0.265883, 0.022394
0.450576, 0.022398
0.788263, 0.022494
0.721995, 0.022532
0.144158, 0.022536
0.599718, 0.022538
0.952091, 0.022560
0.209000, 0.022576
0.944434, 0.022579
0.595742, 0.022608
0.878596, 0.022637
0.885327, 0.022641
0.808820, 0.022642
0.537255, 0.022653
0.849912, 0.022690
0.613943, 0.022694
0.714297, 0.022750
0.501665, 0.022773
0.252876, 0.022800
0.208974, 0.022842
0.772039, 0.022848
0.237638, 0.022904
0.598456, 0.022905
0.865439, 0.022910
0.880046, 0.022921
0.245571, 0.022922
0.027074, 0.022938
0.812968, 0.022940
0.093644, 0.022983
0.495142, 0.022996
0.866556, 0.023052
0.875544, 0.023055
0.108545, 0.023087
0.755933, 0.023097
0.941482, 0.023108
0.960708, 0.023133
0.991429, 0.023193
0.142113, 0.023222
0.946884, 0.023312
0.397055, 0.023328
0.254536, 0.023343
0.466375, 0.023359
0.068871, 0.023381
0.234221, 0.023395
0.852490, 0.023419
0.545349, 0.023429
0.928001, 0.023431
0.633237, 0.023438
0.135793, 0.023476
0.759085, 0.023484
0.571775, 0.023491
0.055811, 0.023517
0.203152, 0.023531
0.501471, 0.023539
0.805625, 0.023546
0.290581, 0.023569
0.926557, 0.023605
0.066924, 0.023611
0.245854, 0.023650
0.690852, 0.023655
0.814755, 0.023676
0.841789, 0.023695
0.039335, 0.023696
0.932147, 0.023736
0.665662, 0.023740
0.937394, 0.023785
0.152290, 0.023809
0.063525, 0.023822
0.539988, 0.023824
0.851435, 0.023845
0.866651, 0.023845
0.485104, 0.023860
0.991806, 0.023864
0.610167, 0.023888
0.708198, 0.023953
0.416718, 0.023960
0.472598, 0.023960
0.616476, 0.023979
0.606388, 0.023992
0.285100, 0.024036
0.295112, 0.024101
0.172096, 0.024141
0.843485, 0.024157
0.425851, 0.024158
0.086102, 0.024200
0.795456, 0.024216
0.552277, 0.024216
0.626397, 0.024238
0.230547, 0.024240
0.761996, 0.024241
0.569516, 0.024288
0.256779, 0.024293
0.035503, 0.024297
0.386143, 0.024330
0.156418, 0.024337
0.302147, 0.024384
0.507342, 0.024423
0.945338, 0.024424
0.647474, 0.024442
0.182491, 0.024443
0.575808, 0.024446
0.227997, 0.024451
0.741220, 0.024464
0.370794, 0.024497
0.645910, 0.024516
0.478247, 0.024524
0.743942, 0.024531
0.118167, 0.024594
0.639579, 0.024650
0.287038, 0.024684
0.373745, 0.024701
0.899746, 0.024711
0.464154, 0.024733
0.677775, 0.024782
0.785980, 0.024782
0.761082, 0.024794
0.629629, 0.024809
0.196688, 0.024810
0.727367, 0.024829
0.894517, 0.024836
0.742949, 0.024864
0.169636, 0.024865
0.506092, 0.024879
0.751454, 0.024899
0.972441, 0.024904
0.591642, 0.024909
0.675761, 0.024983
0.757472, 0.024990
0.482866, 0.025094
0.869836, 0.025124
0.704958, 0.025129
0.885622, 0.025182
0.932983, 0.025232
0.930597, 0.025253
0.102257, 0.025260
0.898441, 0.025272
0.660833, 0.025308
0.690440, 0.025318
0.358687, 0.025339
0.832739, 0.025351
0.159244, 0.025354
0.954874, 0.025356
0.048156, 0.025358
0.309295, 0.025390
0.885729, 0.025396
0.066247, 0.025401
0.240224, 0.025413
0.817215, 0.025429
0.576187, 0.025432
0.331112, 0.025440
0.403086, 0.025451
0.315804, 0.025468
0.490420, 0.025505
0.574332, 0.025519
0.698199, 0.025536
0.084223, 0.025538
0.129323, 0.025540
0.396292, 0.025574
0.263013, 0.025611
0.599675, 0.025661
0.255345, 0.025662
0.370438, 0.025667
0.799896, 0.025672
0.546815, 0.025677
0.171242, 0.025741
0.673434, 0.025761
0.752101, 0.025794
0.378684, 0.025813
0.811751, 0.025850
0.178043, 0.025863
0.097906, 0.025874
0.645652, 0.025879
0.305343, 0.025879
0.986022, 0.025944
0.309584, 0.025980
0.032033, 0.026021
0.761171, 0.026047
0.505361, 0.026075
0.766291, 0.026081
0.524615, 0.026144
0.876270, 0.026178
0.645784, 0.026190
0.310720, 0.026238
0.731906, 0.026271
0.378822, 0.026278
0.970197, 0.026299
0.421584, 0.026409
0.589239, 0.026426
0.118671, 0.026461
0.977290, 0.026465
0.890690, 0.026515
0.314606, 0.026517
0.881826, 0.026530
0.008906, 0.026585
0.423535, 0.026644
0.685004, 0.026686
0.300903, 0.026686
0.817540, 0.026691
0.803106, 0.026698
0.720113, 0.026747
0.990995, 0.026748
0.958540, 0.026763
0.493849, 0.026775
0.450070, 0.026780
0.520330, 0.026786
0.537008, 0.026821
0.155450, 0.026855
0.142564, 0.026868
0.836338, 0.026874
0.541796, 0.026878
0.024402, 0.026935
0.290514, 0.026984
0.604492, 0.026987
0.945320, 0.027027
0.901100, 0.027029
0.072932, 0.027039
0.278910, 0.027093
0.974909, 0.027107
0.203080, 0.027183
0.667841, 0.027209
0.985755, 0.027252
0.439746, 0.027271
0.132610, 0.027293
0.549662, 0.027312
0.896746, 0.027316
0.409830, 0.027372
0.596941, 0.027393
0.497230, 0.027418
0.801591, 0.027432
0.768013, 0.027450
0.961846, 0.027454
0.540882, 0.027458
0.983980, 0.027473
0.039305, 0.027501
0.939768, 0.027526
0.663594, 0.027531
0.208327, 0.027549
0.873652, 0.027614
0.845552, 0.027622
0.181116, 0.027693
0.565258, 0.027728
0.865860, 0.027741
0.168740, 0.027776
0.831189, 0.027806
0.118811, 0.027826
0.037465, 0.027831
0.183847, 0.027860
0.926112, 0.027878
0.616125, 0.027936
0.656442, 0.027946
0.713536, 0.027950
0.907584, 0.027963
0.507411, 0.028009
0.075582, 0.028086
0.408283, 0.028101
0.472525, 0.028129
0.202067, 0.028148
0.751157, 0.028177
0.932967, 0.028222
0.975405, 0.028233
0.824326, 0.028257
0.119210, 0.028267
0.648236, 0.028275
0.919727, 0.028297
0.149179, 0.028313
0.016526, 0.028326
0.843129, 0.028332
0.089928, 0.028338
0.957382, 0.028346
0.358499, 0.028382
0.334600, 0.028392
0.541671, 0.028472
0.006842, 0.028476
0.100055, 0.028485
0.697623, 0.028495
0.593966, 0.028511
0.803725, 0.028520
0.993667, 0.028531
0.207063, 0.028541
0.572603, 0.028543
0.040311, 0.028577
0.463069, 0.028622
0.458524, 0.028648
0.074386, 0.028678
0.494854, 0.028680
0.110000, 0.028708
0.345940, 0.028711
0.230188, 0.028727
0.326062, 0.028842
0.124461, 0.028868
0.297475, 0.028905
0.231184, 0.028938
0.026290, 0.028963
0.896561, 0.028974
0.477020, 0.028977
0.004793, 0.028991
0.441889, 0.029015
0.450106, 0.029027
0.244055, 0.029066
0.794302, 0.029072
0.829638, 0.029094
0.440941, 0.029101
0.285672, 0.029116
0.072284, 0.029119
0.196151, 0.029139
0.824495, 0.029156
0.952554, 0.029163
0.923964, 0.029181
0.923906, 0.029213
0.580431, 0.029214
0.103771, 0.029214
0.648253, 0.029223
0.418453, 0.029247
0.775337, 0.029287
0.716491, 0.029308
0.899674, 0.029316
0.028547, 0.029323
0.811564, 0.029340
0.069577, 0.029351
0.642200, 0.029360
0.321224, 0.029362
0.772604, 0.029384
0.071614, 0.029386
0.440734, 0.029425
0.753709, 0.029451
0.291677, 0.029504
0.958708, 0.029510
0.053688, 0.029514
0.561770, 0.029540
0.121703, 0.029546
0.220549, 0.029574
0.066191, 0.029595
0.381950, 0.029602
0.371437, 0.029605
0.130108, 0.029610
0.651733, 0.029666
0.299479, 0.029701
0.655879, 0.029719
0.544548, 0.029720
0.836099, 0.029936
0.928707, 0.029988
0.400507, 0.030032
0.299040, 0.030036
0.989548, 0.030036
0.894282, 0.030100
0.185320, 0.030111
0.986608, 0.030204
0.607928, 0.030227
0.171596, 0.030254
0.695548, 0.030307
0.683012, 0.030318
0.795973, 0.030319
0.623508, 0.030343
0.368280, 0.030366
0.300965, 0.030422
0.589530, 0.030438
0.768424, 0.030449
